ID,ARFFS,SEDE,DEPART,AÑO,MES,NOMCOM,NOMCIE,TIPPROD,PRODUC,DIMENS,UNID,PRECIO,OBSERV,RECURSO
61059,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,SET,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61079,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,NOV,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61099,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,ENE,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61119,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,FEB,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61139,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,MAR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61159,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,ABR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61179,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,MAY,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61199,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,JUN,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61219,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,JUL,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61239,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,SET,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61259,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,OCT,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61279,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,NOV,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61299,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,DIC,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
61319,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2016,MAY,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,MERCADOS DE SAN RAMON Y LA MERCED,NO MADERABLE
61340,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ENE,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61366,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,FEB,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61392,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAR,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61418,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ABR,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61444,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAY,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61470,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUN,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61496,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUL,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61522,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,AGO,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61548,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,SET,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61573,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,OCT,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61599,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,NOV,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61625,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,DIC,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61651,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ENE,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61677,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,FEB,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61703,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAR,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61729,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ABR,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61755,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAY,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61781,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUN,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61807,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUL,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61833,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ENE,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61859,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,FEB,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61885,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ABR,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61911,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,MAY,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61938,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUN,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61965,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUL,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
61992,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,AGO,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
62019,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,SET,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
62046,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,OCT,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
62073,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,NOV,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
62100,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,DIC,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
62126,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2016,JUN,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
63559,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,ENE,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63579,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,MAR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63599,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,ABR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63619,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,MAY,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63639,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,JUN,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63659,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,JUL,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63679,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,AGO,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63699,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,SET,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63719,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,OCT,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63739,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,NOV,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63759,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,DIC,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
63780,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,AGO,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
63807,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,SET,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
63834,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,NOV,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
64096,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,ENE,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
64116,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,FEB,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
64136,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,ABR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
64157,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2021,FEB,BORRAJA,BORAGO OFFICINALIS,PLANTAS MEDICINALES,HOJA,,KG,10.00,,NO MADERABLE
64562,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,FEB,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64582,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,MAR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64602,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,ABR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64622,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,MAY,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64642,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,JUN,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64662,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,JUL,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64682,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,AGO,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64702,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,SET,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64824,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,OCT,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64844,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,NOV,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
64864,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,DIC,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
65310,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,FEB,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
65330,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,MAR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
65350,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,ABR,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA Y FLOR,,KG,4.60,,NO MADERABLE
65370,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,MAY,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65391,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,JUN,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65412,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,JUL,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65433,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,AGO,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65454,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,SET,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65475,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,OCT,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65496,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,NOV,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65517,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,DIC,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
65967,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2024,ENE,BORRAJA,S/D,PLANTAS MEDICINALES,HOJA,,KG,4.60,,NO MADERABLE
60834,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,JUN,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60854,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,JUL,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60874,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,AGO,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60894,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,SET,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60914,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,OCT,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60934,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,NOV,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60954,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,DIC,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60974,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,ENE,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
60994,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,MAR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61014,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,ABR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61034,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,MAY,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61054,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,JUN,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61074,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,SET,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61094,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,NOV,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61114,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,ENE,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61134,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,FEB,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61154,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,MAR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61174,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,ABR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61194,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,MAY,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61214,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,JUN,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61234,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,JUL,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61254,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,SET,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61274,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,OCT,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61294,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,NOV,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61314,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,DIC,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
61334,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2016,MAY,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,MERCADOS DE SAN RAMON Y LA MERCED,NO MADERABLE
63574,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,ENE,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63594,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,MAR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63614,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,ABR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63634,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,MAY,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63654,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,JUN,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63674,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,JUL,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63694,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,AGO,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63714,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,SET,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63734,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,OCT,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63754,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,NOV,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
63774,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,DIC,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64111,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,ENE,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64131,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,FEB,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64151,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,ABR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64577,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,FEB,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64597,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,MAR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64617,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,ABR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64637,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,MAY,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64657,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,JUN,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64677,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,JUL,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64697,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,AGO,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64717,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,SET,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64839,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,OCT,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64859,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,NOV,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
64879,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,DIC,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65325,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,FEB,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65345,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,MAR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65365,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,ABR,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65385,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,MAY,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65406,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,JUN,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65427,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,JUL,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65448,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,AGO,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65469,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,SET,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65490,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,OCT,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
65511,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,NOV,CALAHUALA,S/D,PLANTAS MEDICINALES,RAIZ,,KG,3.10,,NO MADERABLE
